Text_clean,Idioma_Tecnica,Texto_Original,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate
Fuego de la persona de set de punto,es_translation,point set person fire,0,False,False,False,False,False,False,False,False,False
feu de point d'incendie,fr_translation,point set person fire,0,False,False,False,False,False,False,False,False,False
Point -Set -Person Feuer,de_translation,point set person fire,0,False,False,False,False,False,False,False,False,False
rip crown vic durable car,en_original,rip crown vic durable car,0,False,False,False,False,False,False,False,False,False
RIP Crown Vic Langlebiges Auto,de_translation,rip crown vic durable car,0,False,False,False,False,False,False,False,False,False
hate people read read black,en_original,hate people read read black,1,False,False,False,False,True,True,False,False,False
Odio a la gente Leer Leer Negro,es_translation,hate people read read black,1,False,False,False,False,True,True,False,False,False
déteste les gens lire lire le noir,fr_translation,hate people read read black,1,False,False,False,False,True,True,False,False,False
Hass Leute lesen lesen Black,de_translation,hate people read read black,1,False,False,False,False,True,True,False,False,False
say black people white people white woman get shoot rubber bullet come day black people help walk,en_original,say black people white people white woman get shoot rubber bullet come day black people help walk,0,False,False,False,False,False,False,False,False,False
"Digamos personas negras de la gente blanca, mujer blanca, recibe una bala de goma del día, la gente negra ayuda a caminar",es_translation,say black people white people white woman get shoot rubber bullet come day black people help walk,0,False,False,False,False,False,False,False,False,False
Dites des Noirs blancs blancs femme blanche obtiennent la pousse de la balle de caoutchouc venu jour des noirs aident à marcher,fr_translation,say black people white people white woman get shoot rubber bullet come day black people help walk,0,False,False,False,False,False,False,False,False,False
"Sagen Sie schwarze Menschen weiße Menschen weiße Frau bekommen, schießen Sie Gummi -Kugel.",de_translation,say black people white people white woman get shoot rubber bullet come day black people help walk,0,False,False,False,False,False,False,False,False,False
truly tragedy death kid way city react way justice make matter bad malcolm way handle thing king way,en_original,truly tragedy death kid way city react way justice make matter bad malcolm way handle thing king way,0,False,False,False,False,False,False,False,False,False
"verdaderamente tragedia de la muerte, niño, la ciudad reacciona la justicia que la justicia hace la materia",es_translation,truly tragedy death kid way city react way justice make matter bad malcolm way handle thing king way,0,False,False,False,False,False,False,False,False,False
Vraiment tragédie Death Kid Way City React Way Justice Make Matter Bad Malcolm Way Gire Thing King Way,fr_translation,truly tragedy death kid way city react way justice make matter bad malcolm way handle thing king way,0,False,False,False,False,False,False,False,False,False
Wirklich Tragödie Death Kid Way City React Way Justiz machen Materie schlechte Malcolm Way Age etwas King Way,de_translation,truly tragedy death kid way city react way justice make matter bad malcolm way handle thing king way,0,False,False,False,False,False,False,False,False,False
maybe know exact story understand suppose case grown man shoot kid suppose racial guy let hate anti black anti white forget go police officer shoot innocent kid want justice fckin race moment pick race fckin joke rat ass black kill white vice versa want know fck police officer walk free empty motherfckin gun child,en_original,maybe know exact story understand suppose case grown man shoot kid suppose racial guy let hate anti black anti white forget go police officer shoot innocent kid want justice fckin race moment pick race fckin joke rat ass black kill white vice versa want know fck police officer walk free empty motherfckin gun child,1,True,False,False,True,False,False,False,False,False
Tal vez conozca la historia exacta entendiendo supongo que el caso adulto hombre dispara a un niño supongo que el chico racial deja odiar anti negro anti blancos olvídate oficial de policía disparar a un niño inocente quiere justicia fckin race momento de la carrera de la carrera fckin rata rata culo negro matar blanco viceversa quiere saber el oficial de policía de fck caminar gratis motherfckin arma girada de la pistola,es_translation,maybe know exact story understand suppose case grown man shoot kid suppose racial guy let hate anti black anti white forget go police officer shoot innocent kid want justice fckin race moment pick race fckin joke rat ass black kill white vice versa want know fck police officer walk free empty motherfckin gun child,1,True,False,False,True,False,False,False,False,False
Peut-être savoir que l'histoire exacte comprend Supposons que Case adul Man Shoot Kid Supposons que Racial Guy Laissez la haine anti-blanc noir oublier go officier de police Shoot Innocent Kid Want Justice Fckin Race Moment Pick Race Fckin Joke rat cul noir tuer blanc vice versa Want Know FCK Officier de police Walk Free Empty Motherfckin Gun Child Child,fr_translation,maybe know exact story understand suppose case grown man shoot kid suppose racial guy let hate anti black anti white forget go police officer shoot innocent kid want justice fckin race moment pick race fckin joke rat ass black kill white vice versa want know fck police officer walk free empty motherfckin gun child,1,True,False,False,True,False,False,False,False,False
"Vielleicht wissen genaue Geschichte verstehen, Angesichts Fall erwachsener Mann schieße Kinder Angenommen, Rassistische Kerl lassen Hass Anti Black Anti White Vergisspolizier erschießen unschuldiger Kind.",de_translation,maybe know exact story understand suppose case grown man shoot kid suppose racial guy let hate anti black anti white forget go police officer shoot innocent kid want justice fckin race moment pick race fckin joke rat ass black kill white vice versa want know fck police officer walk free empty motherfckin gun child,1,True,False,False,True,False,False,False,False,False
michael brown deserve die intoxicate aggressive attempt reach cops gun,en_original,michael brown deserve die intoxicate aggressive attempt reach cops gun,1,True,False,True,False,False,False,False,False,False
Michael Brown merece un intento agresivo agresivo de die.,es_translation,michael brown deserve die intoxicate aggressive attempt reach cops gun,1,True,False,True,False,False,False,False,False,False
Michael Brown mérite mourir en intoxicant une tentative agressive atteint le pistolet des flics,fr_translation,michael brown deserve die intoxicate aggressive attempt reach cops gun,1,True,False,True,False,False,False,False,False,False
